,author,date,section,word_count,abstract,headline,source,subjects
65,,"Jan 11, 2012",Main News; Part A; Editorial Desk,431," Congressional Republicans, led by politicians such as Arizona Rep. Jeff Flake who are heavily backed by the mining industry, turned the Grand Canyon decision into an important plank of a broad anti-environmental campaign last year, throwing up numerous bills and amendments to prevent the Interior Department from withdrawing these lands from new claims.",Keeping it a Grand Canyon,Los Angeles Times,"Editorials -- Grand Canyon, Mining, Uranium, Environmental protection"
66,,"Jan 27, 2012",Main News; Part A; Letters Desk,1148,,LETTERS,Los Angeles Times,
67,"Hamburger, Tom; Mason, Melanie; Gold, Matea","Dec 4, 2011",Main News; Part A; National Desk,1720," According to the prospectus, prepared in late 2000 by a division of Deutsche Bank Securities, investors could participate in Bain's funds with a minimum investment of $1 million. In 1999, as economic challenges mounted, GSI sought a federal loan guarantee intended to help steel companies compete internationally.","Romney's focus wasn't jobs then; At the private equity firm he headed, the priority was creating wealth, others recall.",Los Angeles Times,"Job creation, Investment policy, Political campaigns, Private equity, Presidential elections, Leveraged buyouts--LBO, Bankruptcy"
68,"Mascaro, Lisa","May 31, 2012",Main News; Part A; National Desk,663," Ted Cruz, an underdog backed by the tea party and Sarah Palin, forced Lt. Gov. David Dewhurst into the July 31 runoff when neither emerged with 50% of the vote in this week's election. Because the Lone Star State remains reliably Republican, the winner of the showdown is likely to take the general election and become the state's next senator.",THE NATION; Party favorites struggle in Texas; Candidates backed by GOP and Democratic establishments face runoffs - or worse.,Los Angeles Times,"Congressional elections -- Texas, Primaries & caucuses, Candidates"
69,"Margulies, Joseph","Jan 11, 2012",Main News; Part A; Editorial Desk,946," Congress passed the amendments in the name of national security and dared the president to veto the bill as we head into a presidential election. Sen. John McCain (R-Ariz.), for instance, warned during the Senate debate over the defense spending bill that ""27% of detainees who were released got back in the fight.""","Detained by fear; For 10 years, American principles have been held hostage at Guantanamo.",Los Angeles Times,"Terrorism, Bills, Prisoners"
70,"Miller, Aaron David","May 7, 2012",Main News; Part A; Editorial Desk,919," The war on terror intensified, Gitmo remained open, sanctions on Iran toughened and relations with the Israeli prime minister settled down. The president's approach to national security issues -- including the bold operation to find and kill Osama bin Laden and the intensification of the drone war -- made him look tough.",Hail to the 'not now' president,Los Angeles Times,"Foreign policy -- United States--US, Presidents"
71,"Shriver, Bobby","May 28, 2012",Main News; Part A; Editorial Desk,762," According to the latest count by the Los Angeles Homeless Services Authority, the number of homeless individuals in Los Angeles County dropped by 3% between 2009 and 2011.",How to house homeless vets,Los Angeles Times,"Homeless people, Housing, Veterans"
72,"McKibben, Bill","Apr 5, 2012",Main News; Part A; Editorial Desk,885," The Repeal Big Oil Tax Subsidies Act was a curiously skimpy bill that targeted only oil companies, and just the five richest of them at that. Most of the men and women in Congress who vote each year to continue subsidies have taken campaign donations from big energy companies.",Big Oil needs subsidies?,Los Angeles Times,"Fossil fuels, Tax incentives"
73,,"Jan 10, 2012",Main News; Part A; Editorial Desk,447," Every time Bashir crosses the borders of his own nation for another country that defies the ICC by failing to honor the court's arrest warrant, the practice of sheltering war criminals and disrespecting international law becomes more acceptable -- and when this becomes so routine that world leaders cease to comment, it has devastating consequences for global human rights.",Libya's nasty new friend,Los Angeles Times,"Editorials -- Bashir, Omar Hassan Ahmed, War crimes, International relations, Guerrilla forces"
74,"Abcarian, Robin","Jan 8, 2012",Main News; Part A; National Desk,961," At a town hall meeting Friday in Lebanon, N.H., 51-year-old Peter Merrill assailed Gingrich as the person ""most responsible, or at least as responsible as any living person on the planet, for the current practice of conducting politics as if you were a suicide bomber engaged in hostage negotiations."" (His question was about healthcare reform.) At least one seasoned observer believes the tendency of New Hampshire voters to get right to the point is a function of a compressed time frame.","CAMPAIGN 2012; New Hampshire voters play hardball; On the trail, many skip the niceties and get straight to the point, throwing candidates tough questions.",Los Angeles Times,"Presidential elections, Meetings, Political campaigns, Elections, Suicide bombings"
75,"Nicholas, Peter","Jan 1, 2012",Main News; Part A; National Desk,746," ""The president is going to continue to adhere to the policies that he has held over the last three years, making sure that none of these congressional provisions impede the ability of the counter-terrorism and law enforcement and military professionals who are keeping this country safe,"" a senior White House aide told reporters Saturday in Hawaii, where the president is vacationing with his family.",THE WORLD; Obama signs defense spending bill; But he warns he may not stick to provisions on military detention of terrorism suspects.,Los Angeles Times,"Defense spending, Appropriations, Presidents, Terrorism, Bills, Armed forces"
76,"McMANUS, DOYLE","Jan 12, 2012",Main News; Part A; Editorial Desk,841," Santorum, who finished a surprisingly close second to Romney in Iowa, arrived in New Hampshire with an appealing message about restoring blue-collar jobs -- but then allowed himself to be drawn into shouting matches over gay marriage and contraception. Gingrich, who left Iowa bristling with resentment over the Romney camp's negative advertising, spent most of his time attacking Romney as too moderate and -- weirdly for a Republican primary -- too capitalist, and lost altitude in the process.",Mr. Electability,Los Angeles Times,"Presidential elections, Candidates, Primaries & caucuses, Political advertising, Demonstrations & protests"
77,,"Feb 4, 2012",LATExtra; Part AA; News Desk,112,,LATE BRIEFING; NATIONWIDE; Food stamp use hits record level,Los Angeles Times,
78,"Vartabedian, Ralph; Hamburger, Tom; Gold, Matea","Jan 25, 2012",Main News; Part A; National Desk,1535," Republican presidential candidate Mitt Romney's tax returns reveal a sophisticated low-tax investment strategy that includes offshore funds and a now-shuttered Swiss bank account, contributing to a fortune that has emerged as a potential liability in his quest for the White House.",A fortune enhanced by U.S. tax code,Los Angeles Times,"Political campaigns, Primaries & caucuses, Bank accounts, Tax returns, Presidential elections, Tax rates, Affluence, Wages & salaries"
79,"Levey, Noam N","Dec 15, 2011",Main News; Part A; National Desk,447," The healthcare law signed by President Obama last year has now helped as many as 2.5 million young adults get health insurance, despite the lagging economy, new data released by the federal government indicate. Since the beginning of 2010, the percentage of people ages 19 to 25 without health insurance declined from 34% to 29%.",More young adults have health coverage; The sharp increase is attributed to a provision in the new healthcare law.,Los Angeles Times,"Insurance coverage, Health insurance"
80,"Oliphant, James","Dec 31, 2011",Main News; Part A; National Desk,990," In his furious, fourth-quarter bid to reclaim the support he once enjoyed as the front-runner for the Republican presidential nomination, Perry has heaved a fair share of Hail Mary passes. With the debates behind him, he's been able to play to his strengths, his record as an 11-year governor, his anti-government attitude, and his capacity to bond with voters through allusions to faith, farm work and military service.",THE NATION; Perry banking on a comeback in Iowa; He has resorted to the kind of gimmick plays that sometimes turn things around. They appear to be helping.,Los Angeles Times,"Governors, Abortion, Political advertising"
